Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
EmbededCode,IE 11,,2018-09-27 17:02:51,2018-09-27 17:02:57,"6,327s",FAILED
,,,,,,
Test Cases/EmbededCode_Stage/testEmbededCodeCheckBtn,IE 11,,2018-09-27 17:02:52,2018-09-27 17:02:57,"5,210s",FAILED
openBrowser,IE 11,,2018-09-27 17:02:52,2018-09-27 17:02:56,"3,710s",PASSED
sendKeys,IE 11,,2018-09-27 17:02:56,2018-09-27 17:02:57,"1,067s",FAILED
